image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0-845.jpeg,0,0.56744176,0.3015742,0.5751956,0.28982067,0.5613407,0.2874081,0.5843372,0.29113173,0.54839283,0.28487262,0.59746075,0.3544209,0.52318823,0.35602206,0.61883163,0.4307067,0.49514264,0.45041785,0.59433323,0.4622636,0.52373254,0.47708192,0.5783646,0.5441827,0.52947474,0.54536486,0.58207816,0.6917769,0.5292358,0.69288975,0.5774441,0.82124704,0.5205637,0.82119274
0-146.jpeg,0,0.691166,0.29811123,0.69496983,0.28038108,0.68344784,0.28105775,0.0,0.0,0.65968007,0.2767958,0.70235276,0.36881027,0.616853,0.35918927,0.727867,0.47323194,0.58786666,0.45887968,0.7040695,0.49589336,0.6241122,0.46378404,0.6795252,0.58629954,0.62994885,0.58049285,0.6703202,0.75802696,0.6319094,0.7387143,0.64940757,0.8775828,0.6537317,0.8456801
0-516.jpeg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73966706,0.28831527,0.6770102,0.37243637,0.7497547,0.36855546,0.65849245,0.49706066,0.7781246,0.4676583,0.6893454,0.51273507,0.7503156,0.49009523,0.678072,0.57366645,0.7288415,0.57575995,0.6914341,0.76331705,0.7337025,0.7847222,0.68513453,0.938963,0.740098,0.97539806
0-701.jpeg,0,0.59354556,0.29107523,0.5940108,0.27631137,0.58539695,0.2789902,0.0,0.0,0.5671636,0.28612578,0.59852886,0.35182923,0.53573304,0.35514915,0.63387704,0.42150277,0.5078384,0.43711412,0.66336095,0.47661403,0.54358417,0.45773065,0.58637214,0.51562417,0.5475987,0.5218559,0.5985474,0.6462608,0.548227,0.65316945,0.6079333,0.7724343,0.5562786,0.7755394
0-1024.jpeg,0,0.3320921,0.3028689,0.3360669,0.28433523,0.321715,0.28675422,0.33642712,0.2823085,0.2979866,0.28769705,0.34993827,0.37330368,0.26932937,0.37892133,0.39442864,0.482078,0.24889497,0.47969276,0.35161734,0.5466154,0.29016066,0.49381974,0.346357,0.5922922,0.29867458,0.59839946,0.33631906,0.75803614,0.30576453,0.76864946,0.3697063,0.8843382,0.34297615,0.89077556
0-351.jpeg,0,0.5463883,0.3064243,0.55264527,0.29259482,0.53907835,0.29077244,0.56095564,0.2859553,0.5283786,0.2825602,0.5665045,0.3522678,0.519258,0.35684907,0.60690576,0.4093626,0.4921239,0.44264874,0.6451102,0.44658744,0.48393115,0.5193894,0.5544147,0.5174498,0.530499,0.523104,0.5510805,0.65095484,0.5388418,0.6688558,0.55519676,0.77268726,0.5222014,0.8107227
0-644.jpeg,0,0.6236149,0.3010694,0.0,0.0,0.6193442,0.28759825,0.0,0.0,0.598217,0.29060337,0.61413383,0.37126815,0.5593006,0.3582964,0.6455099,0.45036072,0.53218776,0.4387752,0.6816252,0.48462987,0.5745605,0.45442235,0.5885601,0.53456724,0.55617243,0.5327764,0.60419863,0.67739224,0.5586625,0.6636444,0.6095595,0.80124056,0.5727453,0.77839726
0-214.jpeg,0,0.72405756,0.3002666,0.7249111,0.2880884,0.71760637,0.28792307,0.0,0.0,0.6957113,0.2845444,0.7313248,0.35222423,0.6632771,0.34734195,0.75384295,0.43701786,0.62934846,0.42923874,0.72793466,0.4640292,0.6671192,0.4413347,0.7103105,0.53249806,0.6665227,0.5305419,0.704594,0.6619301,0.65404665,0.65838575,0.7006197,0.7830816,0.64602244,0.77775186
0-994.jpeg,0,0.53681403,0.28703177,0.5453888,0.270437,0.531647,0.27086464,0.5664004,0.27053127,0.0,0.0,0.588753,0.36730924,0.5173066,0.36434165,0.6052034,0.47806844,0.4899177,0.44078326,0.55285,0.5081355,0.48741093,0.448494,0.5673016,0.58143413,0.52057415,0.5774649,0.5777968,0.7311179,0.51191545,0.7318826,0.60261166,0.87329584,0.519642,0.8627184
0-66.jpeg,0,0.5666647,0.3801551,0.57465965,0.36572206,0.5612418,0.36441568,0.5962795,0.3515533,0.0,0.0,0.63160694,0.40196273,0.54918885,0.41158152,0.6779871,0.47707826,0.5193482,0.49659047,0.63232267,0.54409814,0.51844954,0.571779,0.6263406,0.53836006,0.57825625,0.5378021,0.62101245,0.6998517,0.5759972,0.686524,0.620312,0.8449113,0.5687774,0.82716525
0-582.jpeg,0,0.6467331,0.29372945,0.6527836,0.28175363,0.6396419,0.28066906,0.6587822,0.28580764,0.62497383,0.28221405,0.67404425,0.36089233,0.59914213,0.35407868,0.69658154,0.45799544,0.56423247,0.4440234,0.6709826,0.4950332,0.6030598,0.44731218,0.6472511,0.5504967,0.60018384,0.5471125,0.633834,0.6957956,0.5920735,0.6889581,0.62666875,0.8284575,0.58806956,0.8170404
0-428.jpeg,0,0.6637052,0.29085097,0.6685001,0.2796715,0.6572535,0.2792499,0.67053354,0.28035608,0.64290243,0.27929926,0.6767103,0.34749493,0.62999153,0.33543143,0.6981167,0.442632,0.6123123,0.39671478,0.6585091,0.48459625,0.61245495,0.41759816,0.65902895,0.5129573,0.63339245,0.50666225,0.63427633,0.6464154,0.6412035,0.6314545,0.6365584,0.77022874,0.6548181,0.74831474
0-89.jpeg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411684,0.29528403,0.0,0.0,0.5554258,0.3602276,0.5910122,0.34495378,0.55883205,0.45316434,0.6023413,0.42891297,0.54483,0.4635928,0.56723464,0.45562765,0.57215345,0.5284485,0.5965288,0.5195238,0.55799663,0.6740509,0.580954,0.6653657,0.5713762,0.81314754,0.5814201,0.8069116
0-306.jpeg,0,0.5174945,0.29577416,0.51584804,0.28138977,0.5115617,0.28150317,0.0,0.0,0.48910218,0.2804626,0.45971358,0.34273726,0.4953251,0.35135508,0.45058873,0.4326311,0.51554084,0.45480427,0.48627418,0.44890815,0.55530983,0.46604258,0.46623272,0.5258391,0.48955736,0.5329098,0.46610376,0.6804088,0.49256954,0.6864913,0.46264848,0.82646483,0.47556573,0.8349829
0-756.jpeg,0,0.6356829,0.29663152,0.63966674,0.2791915,0.6275426,0.2813949,0.0,0.0,0.60538995,0.28013188,0.6486798,0.35940996,0.5780857,0.35770437,0.6724928,0.44654056,0.5745542,0.46712226,0.681485,0.46658748,0.62842774,0.48682642,0.6284552,0.5469869,0.5834795,0.5444878,0.6250636,0.70717746,0.5656847,0.69369745,0.61153877,0.83072865,0.5660493,0.8114267
0-243.jpeg,0,0.6193984,0.3032396,0.626968,0.28827855,0.61334974,0.2895501,0.64177036,0.28483108,0.6067909,0.28814414,0.6671518,0.36627215,0.59173566,0.35531414,0.69099635,0.46398866,0.5596541,0.43465087,0.6426176,0.48586634,0.5861151,0.45487538,0.64230865,0.5643741,0.5989718,0.55411834,0.6304459,0.7278365,0.62155974,0.6850445,0.6148957,0.8539205,0.6428446,0.7908803
0-613.jpeg,0,0.55864817,0.30257434,0.56482047,0.28830388,0.55571747,0.2904981,0.5862072,0.28871298,0.0,0.0,0.5937487,0.35567576,0.5919274,0.35395262,0.57081157,0.45460808,0.0,0.0,0.52972966,0.49194908,0.0,0.0,0.6099827,0.5250424,0.60999376,0.52084064,0.589301,0.6664237,0.6057533,0.6580653,0.5883102,0.80402136,0.6102248,0.7858805
0-31.jpeg,0,0.67342,0.30898845,0.68116647,0.29299274,0.66803855,0.2937951,0.69916344,0.2882264,0.0,0.0,0.7279527,0.36472932,0.652647,0.36320257,0.75864774,0.45900735,0.62410414,0.45100304,0.71113664,0.4964537,0.6209768,0.5236211,0.7085115,0.547545,0.6593501,0.5424069,0.7143566,0.68814343,0.658861,0.6739041,0.72999316,0.8203659,0.6658467,0.8047854
0-490.jpeg,0,0.607699,0.28500843,0.60849035,0.26989135,0.6006264,0.27179727,0.0,0.0,0.57945883,0.27469262,0.61343306,0.3517039,0.54682314,0.35011333,0.6499032,0.420644,0.52042544,0.43349138,0.68709016,0.45269093,0.5600747,0.44033265,0.5994143,0.5268599,0.5604814,0.52994967,0.60373056,0.66655666,0.55656475,0.66526407,0.5949585,0.7936556,0.558482,0.7941383
0-869.jpeg,0,0.6273735,0.29423964,0.0,0.0,0.6250955,0.2819191,0.0,0.0,0.6095033,0.2815451,0.5778448,0.33680648,0.6013939,0.34762082,0.57030565,0.42237794,0.6442006,0.4429624,0.5899823,0.4546096,0.68135184,0.47779247,0.5629185,0.5057739,0.5729071,0.51193625,0.5712101,0.6523841,0.5498684,0.6719811,0.56220514,0.78673077,0.5232375,0.8208605
0-886.jpeg,0,0.62693006,0.28578696,0.0,0.0,0.6193263,0.27402726,0.0,0.0,0.5973782,0.28102502,0.5864165,0.34709212,0.60044384,0.35422397,0.0,0.0,0.6137535,0.45508727,0.0,0.0,0.6286851,0.44680807,0.5903134,0.5115723,0.6037414,0.51954365,0.58426076,0.6569108,0.6183788,0.67239976,0.56999713,0.7933572,0.62135047,0.81989795
0-185.jpeg,0,0.6107829,0.28201056,0.6190463,0.26752594,0.60415936,0.26694682,0.63376224,0.27431318,0.5972885,0.2747707,0.6569143,0.36368823,0.58113265,0.36335084,0.68779045,0.46584526,0.5561583,0.44115803,0.6446863,0.48833275,0.5263676,0.4808808,0.6331907,0.56233865,0.5868139,0.5592242,0.6334219,0.7065903,0.57361376,0.7212219,0.62546414,0.8431061,0.5822968,0.8618889
0-740.jpeg,0,0.5422074,0.2930544,0.548916,0.27965388,0.53681165,0.2813938,0.56473637,0.2793944,0.0,0.0,0.5874359,0.35141525,0.5233385,0.3544408,0.58571833,0.4533017,0.5027799,0.43626404,0.555569,0.5155912,0.48963064,0.494841,0.5791607,0.52952737,0.53645927,0.53186274,0.59307367,0.6613319,0.5426595,0.66451955,0.5990108,0.785759,0.5643708,0.7979231
0-310.jpeg,0,0.5134471,0.29194918,0.0,0.0,0.50779134,0.2777185,0.0,0.0,0.48425502,0.27921245,0.45396075,0.34240887,0.48610678,0.35219854,0.44345173,0.43896347,0.5157653,0.45709085,0.4828047,0.449232,0.56950456,0.48881152,0.46741486,0.5326857,0.48844808,0.5410037,0.46333486,0.6809822,0.4910636,0.688493,0.46666196,0.833101,0.47703934,0.83748937
0-605.jpeg,0,0.5651911,0.3000366,0.5695955,0.28416526,0.0,0.0,0.5908946,0.2790484,0.0,0.0,0.59902894,0.3437983,0.6035564,0.3513546,0.55865824,0.4230949,0.6034968,0.4324341,0.5172277,0.47138628,0.59207624,0.45456442,0.60808724,0.52058345,0.60837364,0.52010244,0.59846956,0.66825205,0.59719306,0.65850633,0.60682905,0.8085725,0.60263675,0.7878676
0-255.jpeg,0,0.5806114,0.28160143,0.58834666,0.26626554,0.57299864,0.26664004,0.60193765,0.27115563,0.56412643,0.27455166,0.6277273,0.36291695,0.5466644,0.36832508,0.66272104,0.46292648,0.5164751,0.45898378,0.6259495,0.49005872,0.51213723,0.4846044,0.61314625,0.5660887,0.5618796,0.56672513,0.61483467,0.71508414,0.5508947,0.72500443,0.6081596,0.85446155,0.5449765,0.8633114
0-27.jpeg,0,0.7410501,0.30738148,0.74906147,0.29350078,0.73530346,0.29061317,0.7662943,0.28898364,0.72970027,0.28482357,0.78856087,0.3708182,0.7053306,0.3517391,0.8052492,0.47942743,0.6635782,0.42668155,0.7530433,0.5053849,0.6956316,0.4765569,0.7508928,0.54428566,0.69808066,0.529209,0.7432478,0.6874607,0.67988586,0.6694613,0.73257595,0.8228011,0.66081595,0.7952305
0-486.jpeg,0,0.6015396,0.28722385,0.6029244,0.27622098,0.5955007,0.27478603,0.0,0.0,0.5738773,0.2752995,0.6087183,0.3476989,0.540539,0.345927,0.637521,0.4196324,0.51244986,0.43774593,0.6219009,0.43099824,0.556123,0.44331658,0.5938751,0.5339374,0.55161774,0.5340117,0.5921611,0.67582977,0.5533306,0.664087,0.58956856,0.80616724,0.55917937,0.7840163
0-193.jpeg,0,0.63865733,0.2809222,0.6464455,0.26769552,0.63176066,0.26717275,0.65805113,0.27928558,0.6218811,0.27833414,0.6822402,0.36497286,0.60211164,0.35725656,0.7013773,0.45508265,0.5661568,0.43879512,0.66008323,0.47892517,0.59891015,0.42813873,0.6553604,0.55419904,0.6049395,0.54376674,0.6390919,0.71005714,0.5946006,0.6748965,0.62623525,0.8352363,0.61114985,0.7788639
0-469.jpeg,0,0.574983,0.2909901,0.57862246,0.27804843,0.5669157,0.27883223,0.0,0.0,0.5503309,0.2797952,0.5931958,0.35112202,0.5283678,0.34907016,0.61642146,0.4297715,0.50644976,0.4280677,0.6501946,0.50179803,0.5313675,0.44400397,0.5818679,0.52558947,0.5413332,0.5267386,0.5855758,0.6705142,0.54727226,0.65923256,0.58789253,0.80380976,0.5587475,0.77853113
0-890.jpeg,0,0.6423073,0.28707427,0.0,0.0,0.6362608,0.27470094,0.0,0.0,0.61716425,0.28252915,0.5933923,0.35136065,0.6252553,0.35774502,0.6067678,0.4498736,0.6616867,0.4437493,0.65037477,0.46244568,0.69649374,0.44562042,0.60179234,0.5170777,0.62543976,0.52786607,0.596164,0.6512409,0.63370055,0.67730916,0.5743273,0.779205,0.62228525,0.826819
0-347.jpeg,0,0.55653983,0.30089936,0.5591242,0.287593,0.54942054,0.2873728,0.0,0.0,0.5291136,0.28447393,0.54816383,0.34401983,0.5147148,0.35416898,0.57103485,0.40910763,0.49610084,0.44960466,0.57062775,0.40485102,0.54264355,0.44846278,0.5412622,0.53812045,0.522472,0.5440745,0.53594476,0.669756,0.5357768,0.67693114,0.5262114,0.79667175,0.51833355,0.8049134
0-717.jpeg,0,0.64538634,0.29493988,0.65164304,0.2827959,0.6398057,0.28144217,0.6603951,0.28258184,0.62942886,0.27853006,0.67100734,0.35466978,0.60920256,0.34335557,0.6767083,0.44070134,0.5776047,0.42385596,0.6598978,0.4630912,0.61978215,0.44440985,0.6416113,0.5311207,0.60102886,0.523165,0.6300956,0.66782784,0.59288365,0.6527595,0.6156961,0.78890395,0.5730518,0.7709833
0-202.jpeg,0,0.6367263,0.29284182,0.6437824,0.27767643,0.63053936,0.2794281,0.6583876,0.2772913,0.0,0.0,0.6802969,0.3623119,0.61571914,0.35468325,0.701101,0.4565329,0.5876915,0.4331114,0.6550083,0.46238938,0.60049,0.45883444,0.6516954,0.5534848,0.6144499,0.54396635,0.6353327,0.7015398,0.62774634,0.67191964,0.6301031,0.82602763,0.64472425,0.7874204
0-652.jpeg,0,0.6251771,0.28950426,0.0,0.0,0.620638,0.2769731,0.0,0.0,0.5992521,0.28076056,0.58555585,0.3479716,0.58894616,0.34596294,0.5827302,0.43019402,0.6381045,0.41829285,0.5925744,0.44815776,0.6863922,0.447367,0.5759117,0.5086886,0.5735559,0.5117658,0.5859668,0.63594127,0.57178783,0.6511451,0.5794286,0.75002867,0.5746257,0.77809346
0-70.jpeg,0,0.577384,0.3598141,0.58596265,0.3455702,0.57324713,0.34292206,0.60695875,0.33792657,0.0,0.0,0.64409345,0.3915408,0.55742574,0.3986747,0.6856335,0.47748396,0.52988017,0.50658786,0.64373314,0.5424668,0.56446326,0.57171303,0.63525736,0.54678243,0.5818827,0.5450608,0.62774056,0.7117732,0.578653,0.6918984,0.62129676,0.8427326,0.56439745,0.82631844
0-982.jpeg,0,0.5872155,0.29193082,0.5944576,0.2748812,0.58543307,0.27590412,0.6184927,0.27293628,0.0,0.0,0.6553116,0.37115842,0.5728385,0.3664711,0.67105925,0.48241052,0.5355724,0.43986523,0.6139,0.51454014,0.5565506,0.41783115,0.62761074,0.5808382,0.5813097,0.57236373,0.6166519,0.75051916,0.58853495,0.72581065,0.6103413,0.88513404,0.62209064,0.83705366
0-828.jpeg,0,0.54970926,0.316727,0.5537178,0.29904336,0.5430046,0.3064054,0.5699147,0.28338578,0.0,0.0,0.60084504,0.34261474,0.5568692,0.3593751,0.6029686,0.4379037,0.5553103,0.4511484,0.55945385,0.46015963,0.55076015,0.45749366,0.60492104,0.5262977,0.57592875,0.52688825,0.59698737,0.67731786,0.570231,0.6615219,0.5960369,0.81136477,0.5870838,0.7826133
0-594.jpeg,0,0.58618134,0.31092006,0.59430474,0.29714733,0.5839743,0.29635245,0.61621696,0.29994142,0.0,0.0,0.6523503,0.37641212,0.58354414,0.3712081,0.6786154,0.48245466,0.54818475,0.45017555,0.63639456,0.506332,0.49872535,0.47925064,0.6504696,0.5488576,0.6105846,0.5388658,0.639621,0.6962981,0.6006355,0.6723994,0.6281612,0.81655204,0.6040211,0.7806168
0-295.jpeg,0,0.52822113,0.29528937,0.0,0.0,0.527006,0.2788059,0.0,0.0,0.5119258,0.27753162,0.45430145,0.35427943,0.52543557,0.36148706,0.4301136,0.45201865,0.5655749,0.44366127,0.46989173,0.46584627,0.58504355,0.45083356,0.47238606,0.5440468,0.5195244,0.5492221,0.46941617,0.6939209,0.5064956,0.7025662,0.4588792,0.846124,0.49178848,0.85254943
0-780.jpeg,0,0.5835611,0.3000511,0.5902405,0.2848071,0.5788654,0.2866995,0.6094405,0.2858527,0.0,0.0,0.6473793,0.36478758,0.57264346,0.3640663,0.6759256,0.44439495,0.54420185,0.44449818,0.6315075,0.48651293,0.5472122,0.4934833,0.63596934,0.5500777,0.5891562,0.5395645,0.624978,0.70576566,0.58214253,0.6646638,0.61619496,0.841108,0.5927731,0.7778666
0-850.jpeg,0,0.55814713,0.30697662,0.5610015,0.29435351,0.5512706,0.29350933,0.0,0.0,0.5307785,0.2877907,0.57085514,0.3524705,0.5017768,0.3573278,0.60344416,0.43412146,0.47267812,0.4649297,0.57180303,0.4599512,0.51887226,0.49080986,0.55670923,0.5498289,0.51351684,0.5540112,0.5597651,0.6939252,0.5190801,0.6961531,0.56367874,0.8207004,0.5178637,0.822757
0-503.jpeg,0,0.6680444,0.29338875,0.6683208,0.28041214,0.6608419,0.27966446,0.0,0.0,0.6378748,0.28312507,0.6430866,0.35312867,0.6265403,0.3630435,0.6406839,0.44121462,0.65582854,0.48083434,0.652211,0.4352902,0.70218503,0.5492774,0.6305399,0.53881335,0.6194254,0.54938304,0.62503034,0.6797421,0.61863416,0.71584,0.5985598,0.79716855,0.6242429,0.8660838
0-153.jpeg,0,0.68763524,0.3121638,0.69459313,0.2924352,0.6791393,0.29281417,0.69978404,0.28384566,0.66050285,0.2799423,0.7117204,0.38063228,0.62396246,0.36100382,0.736614,0.48925912,0.5921871,0.45446077,0.7829771,0.53432566,0.62887067,0.4721438,0.67980933,0.57876503,0.6284447,0.57215387,0.6726793,0.75340545,0.6166899,0.73686844,0.6586142,0.8719501,0.6419462,0.8479021
0-446.jpeg,0,0.61135995,0.27244598,0.61713344,0.26060814,0.6042367,0.26082572,0.62428266,0.27309036,0.592163,0.27410153,0.6421436,0.35164252,0.57327235,0.3521856,0.6638188,0.42524678,0.5442247,0.42771563,0.63849854,0.43550825,0.5768875,0.44760692,0.62976015,0.52778953,0.5836411,0.5272124,0.623616,0.6626765,0.5744452,0.65998805,0.62200147,0.78460187,0.5647985,0.7842162
0-915.jpeg,0,0.71162224,0.27453038,0.7144165,0.26154456,0.7028917,0.26314813,0.0,0.0,0.68372357,0.27512357,0.73312056,0.3583319,0.65800303,0.35933927,0.7636045,0.4497578,0.6285518,0.45067766,0.7432138,0.48268095,0.6633124,0.45466214,0.7137522,0.5539712,0.6667085,0.55361116,0.7016615,0.70109844,0.6603191,0.6962464,0.6963474,0.8348409,0.65850645,0.82332456
0-738.jpeg,0,0.55024797,0.29455516,0.5574129,0.28013495,0.5446644,0.28159893,0.5731429,0.27906227,0.0,0.0,0.5927385,0.34993252,0.5321625,0.35386083,0.5926178,0.45028535,0.51135576,0.44290662,0.5652425,0.51176196,0.49843606,0.5158193,0.5837833,0.52058256,0.54253393,0.523003,0.59533465,0.6571116,0.54433644,0.6635173,0.6071348,0.78293055,0.56204355,0.79888123
0-692.jpeg,0,0.57816017,0.31816664,0.5841444,0.30507845,0.57125264,0.30685875,0.5925977,0.2989364,0.5603382,0.30459732,0.60339487,0.34485126,0.5487583,0.36482427,0.6231493,0.404482,0.55847055,0.46500805,0.6153891,0.44418848,0.58041835,0.53378385,0.5827024,0.5034571,0.5463871,0.5118549,0.5876976,0.6260873,0.5473149,0.6455098,0.58124024,0.7387208,0.5590579,0.76978564
0-368.jpeg,0,0.6050914,0.2975865,0.6064559,0.2829753,0.59784144,0.28505665,0.0,0.0,0.5785234,0.2842337,0.6036471,0.351046,0.5646972,0.35172212,0.6353444,0.4186734,0.5415908,0.43569267,0.67011,0.45842567,0.55137265,0.50912964,0.5908677,0.5142191,0.57167524,0.51579696,0.5830125,0.65615124,0.5779316,0.66233444,0.5586895,0.7710754,0.5382261,0.78270805
0-387.jpeg,0,0.70636845,0.2938469,0.0,0.0,0.7012726,0.282209,0.0,0.0,0.6790707,0.28639224,0.6764383,0.3463361,0.66217786,0.3555258,0.68869674,0.42939147,0.68507385,0.45728353,0.7212211,0.4456657,0.72609866,0.46564272,0.65785533,0.52194595,0.64489335,0.5268935,0.6742193,0.65831727,0.64506036,0.6666449,0.6774071,0.79096633,0.63032573,0.7992379
0-104.jpeg,0,0.57836336,0.30191657,0.0,0.0,0.5743453,0.28706068,0.0,0.0,0.55813617,0.28218287,0.51261264,0.3416014,0.56617093,0.3524249,0.48745126,0.4169532,0.5928736,0.44376034,0.5199195,0.43999898,0.62372094,0.4673874,0.51923954,0.51034355,0.5555035,0.5178687,0.5180236,0.65943927,0.56794626,0.65865594,0.5116965,0.7909526,0.5699356,0.791578
0-554.jpeg,0,0.6206435,0.31423536,0.62774885,0.3007326,0.6132622,0.30004817,0.63538194,0.3007798,0.5989046,0.2983635,0.6436968,0.37219426,0.57127476,0.36240405,0.6595444,0.47193494,0.5335647,0.43872648,0.6630795,0.5356017,0.5700212,0.46544227,0.6130754,0.53971916,0.5671567,0.540602,0.6200411,0.68231505,0.5742156,0.68925136,0.63217294,0.8050925,0.5873717,0.8192532
0-807.jpeg,0,0.6070223,0.2951601,0.61445314,0.28240827,0.6038628,0.2805043,0.6315657,0.28130504,0.0,0.0,0.6574642,0.3564799,0.58580565,0.34610197,0.6763475,0.4537591,0.55263406,0.42574066,0.6307914,0.48309445,0.58510673,0.4299894,0.62966865,0.53480643,0.58418053,0.52773666,0.6310675,0.67063046,0.5881335,0.6521827,0.633078,0.7940863,0.5962793,0.77249026
0-942.jpeg,0,0.7037766,0.30154896,0.71143824,0.2895963,0.69806975,0.28727806,0.72215635,0.28998145,0.687377,0.28375363,0.73939353,0.36396655,0.6644741,0.35233518,0.76186097,0.46558523,0.6318909,0.44191948,0.72132266,0.4826928,0.6673649,0.45029536,0.7113876,0.55647933,0.66415954,0.5504888,0.7000494,0.7047092,0.66099167,0.6945453,0.69496053,0.8371584,0.6575782,0.82635975
0-411.jpeg,0,0.6595699,0.28159925,0.6676805,0.26976505,0.6567708,0.26768303,0.68484116,0.275995,0.0,0.0,0.7058764,0.35127828,0.64862525,0.34183332,0.72195053,0.43519676,0.6332366,0.4149822,0.6810034,0.4490414,0.617358,0.44049868,0.6858734,0.5206114,0.648156,0.5098732,0.68622935,0.6598776,0.6457283,0.63248396,0.6934759,0.7915636,0.6577362,0.75231105
0-684.jpeg,0,0.613071,0.294287,0.6147295,0.28199565,0.6050965,0.28394058,0.0,0.0,0.585463,0.28989464,0.6094349,0.3373859,0.57497257,0.35316443,0.61050427,0.41114196,0.6031011,0.4474638,0.61240804,0.4442745,0.652832,0.48864967,0.58887017,0.49087662,0.5628673,0.4986232,0.58852667,0.62221515,0.5575665,0.6419222,0.58366,0.74476254,0.5587292,0.77508867
0-391.jpeg,0,0.72829247,0.28758907,0.7283366,0.276174,0.721623,0.27656835,0.0,0.0,0.69930416,0.28250462,0.7181555,0.35102633,0.6753522,0.35157648,0.7308045,0.4375823,0.67711836,0.44989294,0.75532025,0.48690128,0.72176963,0.49750814,0.6934837,0.5208592,0.66294956,0.5205795,0.6932644,0.6604247,0.6479916,0.66220534,0.69319063,0.7924966,0.6360501,0.79161257
0-811.jpeg,0,0.5827381,0.29337424,0.5877031,0.28049183,0.0,0.0,0.6105595,0.27965218,0.0,0.0,0.6504906,0.35304007,0.5895364,0.34777153,0.6754362,0.43493643,0.5679455,0.41182682,0.6297602,0.464122,0.5430878,0.4477451,0.6389715,0.53266364,0.599692,0.5247886,0.63825786,0.66638947,0.5916924,0.6503376,0.6368243,0.7915192,0.60128796,0.7759481
0-542.jpeg,0,0.6685849,0.29374948,0.6724127,0.2778488,0.6605992,0.27888077,0.0,0.0,0.64174217,0.28103372,0.6840592,0.36296532,0.6130697,0.3586899,0.7168278,0.44610733,0.58203304,0.43863145,0.7424736,0.5013574,0.6216103,0.4539863,0.65557617,0.5360351,0.6143134,0.53714305,0.65181285,0.6826655,0.60784435,0.6900416,0.6325791,0.8075801,0.596862,0.8219557
0-49.jpeg,0,0.56895244,0.37492946,0.5774392,0.35910577,0.5642331,0.35831752,0.5991305,0.34894663,0.0,0.0,0.6388751,0.40651304,0.5503149,0.4053456,0.6728891,0.5143425,0.5201362,0.51120627,0.6256463,0.563247,0.56002676,0.54641247,0.6381427,0.56329936,0.5834219,0.55923885,0.6236762,0.7216966,0.5777144,0.70051795,0.6193993,0.8524221,0.56588477,0.82916516
0-112.jpeg,0,0.6334538,0.29280263,0.6340004,0.2810817,0.6273972,0.2804035,0.0,0.0,0.6070803,0.2803959,0.6174177,0.34734446,0.585843,0.34769347,0.6269086,0.4309213,0.56978416,0.43840462,0.666443,0.45788786,0.6090929,0.45026088,0.6131891,0.5203805,0.59162444,0.5268909,0.62763566,0.6477307,0.59378415,0.6593767,0.62483793,0.7694979,0.5755283,0.7837867
0-407.jpeg,0,0.6801829,0.28054157,0.6883,0.26805818,0.67662245,0.26643008,0.7050263,0.2722841,0.0,0.0,0.73323953,0.3474061,0.6612074,0.3444001,0.7647705,0.43982604,0.6234361,0.4112046,0.7180951,0.46007487,0.57749426,0.41175163,0.7123472,0.52791506,0.6692409,0.5188854,0.70816785,0.66161597,0.65414894,0.64204395,0.6940192,0.782203,0.65495104,0.7588793
0-954.jpeg,0,0.6937311,0.29624966,0.7007978,0.28171512,0.68785095,0.28305516,0.71788824,0.28090745,0.0,0.0,0.74611586,0.36205947,0.67123395,0.35811615,0.77120334,0.45873135,0.63703126,0.44334292,0.72752815,0.49019504,0.65510046,0.4890481,0.71788484,0.5653184,0.67051536,0.55837333,0.70420045,0.7112398,0.66055685,0.6977794,0.6970584,0.83715683,0.6521181,0.8233987
0-8.jpeg,0,0.61930215,0.29518804,0.61939794,0.27924484,0.61092466,0.2814711,0.0,0.0,0.5866962,0.28354022,0.60146904,0.35191616,0.568474,0.3601766,0.6240702,0.42591453,0.5493782,0.4725674,0.66535145,0.42872733,0.59611964,0.5242147,0.58874905,0.5451993,0.5728773,0.5523672,0.5904748,0.689021,0.5987028,0.69720155,0.5700313,0.8238859,0.56056505,0.838824
0-283.jpeg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.43651545,0.28703836,0.4699108,0.2785303,0.4314377,0.37880406,0.4978985,0.3619462,0.41455758,0.4867552,0.5162783,0.4631641,0.42818967,0.49188718,0.4785124,0.469077,0.46196014,0.57785565,0.5057001,0.5678525,0.46115512,0.756223,0.4886054,0.7314282,0.48423406,0.90981925,0.5003349,0.86888397
